Table 5,Characterization factors of the subbasins,Unnamed: 2,Unnamed: 3
,,,
HUC8 ID,Subbasin,Scaled Power Consumption (MWh),Characterization factor
13020205,Arroyo Chico,1965.864762813817,64.82139246321297
13020206,North Plains,379.3695640630543,14.494376404640908
13020207,Rio San Jose,1138.1086922883176,20.127473609596404
13020208,Plains of San Agustin,189.68478203152716,11.137233322001208
13020209,Rio Saldo,189.68478203152716,23.268514610048282
13020210,Jornada Del Muerto,189.68478203152716,59.44787875759593
13020211,Elephant Butte Reservoir,0,0.38421075047737224
13030101,Caballo,758.7391282252634,0.21367437909234113
13030102,El Paso-Las Cruces,27887.85518676573,0.5224185361776343
13030103,Jornada Draw,1052.419557872644,53.57271288640156
13030201,Playas Lake,189.68478203152716,23.04653014439252
13030202,Mimbres,1811.1588070665882,30.60345909850873
13040100,Rio Grande-Fort Quitman,52903.571809823654,0.39918311671224327
13040201,Cibolo-Red Light,879.4012791564579,0.4820060575391464
13040202,Alamito,0,12.50091149125135
13040203,Black Hills-Fresno,0,0.1303832030914511
13040204,Terlingua,293.13375968576776,28.263078603099114
13040205,Big Bend,293.13375968576776,0.22249394261539274
13040206,Maravillas,0,17.325995286801952
13040207,Santiago Draw,293.13375968576776,23.597671246582397
13040208,Reagan-Sanderson,0,0.1470314007036945
13040209,San Francisco,293.13375968576776,23.401537955027777
13040210,Lozier Canyon,293.13375968576776,9.36425236889629
13040211,Big Canyon,0,19.477888447258238
13040212,0,0,0.1
13040301,Upper Devils,293.13375968576776,2.906978849127757
13040302,Lower Devils,0,0.7230687917204893
13040303,Dry Devils,293.13375968576776,3.155395089128594
13050001,Western Estancia,7799.370671363497,15.853866280156263
13050002,Eastern Estancia,1776.1800412666298,18.31648388539477
13050003,Tularosa Valley,2484.2088008761775,56.70120591329942
13050004,Salt Basin,1258.7709038030073,34.19458287561625
13060001,Pecos Headwaters,2942.578312263858,6.918486283938648
13060002,Pintada Arroyo,189.68478203152716,17.86469167097005
13060003,Upper Pecos,758.7391282252634,6.469949649108055
13060004,Taiban,569.0543461937361,14.38936867507343
13060005,Arroyo Del Macho,189.68478203152716,13.977751366567379
13060006,Gallo Arroyo,189.68478203152716,23.36520843384606
13060007,Upper Pecos-Long Arroyo,758.7391282252634,2.3836339021701556
13060008,Rio Hondo,1896.847820513581,4.8981184121826
13060009,Rio Felix,379.3695640630543,7.223989651246179
13060010,Rio Penasco,569.0543461937361,2.640736537208118
13060011,Upper Pecos-Black,758.7391282252634,2.3461343476280536
13070001,Lower Pecos-Red Bluff Reservoir,1172.5350388422255,1.0878947752789265
13070002,Delaware,4372.078840123545,15.698938328632664
13070003,Toyah,586.2675194706902,3.6099809351623646
13070004,Salt Draw,0,23.29781400740566
13070005,Barrilla Draw,0,7.237809832838042
13070006,Coyanosa-Hackberry Draws,0,11.83614195028629
13070007,Landreth-Monumnet Draws,4682.855580559798,2.4456590931475697
13070008,Lower Pecos,879.4012791564579,0.6971517891374636
13070009,Tunas,293.13375968576776,21.745149587277364
13070010,Independence,0,14.550575978886524
13070011,Howard Draw,293.13375968576776,8.192591942341764
13070012,No Name Assigned,11695.631588647035,0.3280259066152948
13080001,Elm-Sycamore,879.4012791564579,0.16295415892671228
13080002,San Ambrosia-Santa Isabel,8493.600448291505,0.16965872144424735
13080003,International Falcon Reservoir,6053.245069771896,0.171795220288672
13090001,Los Olmos,5482.202365339524,0.10818800869075464
14010001,Colorado Headwaters,2638.2037769850335,0.484947278612321
14010002,Blue,1997.5517683378605,0.6346938594623255
14010003,Eagle,1426.6198140047811,0.8137738438567804
14010004,Roaring Fork,1426.6198140047811,0.5782108025066649
14010005,Colorado Headwaters-Plateau,9988.749056704615,0.27053422984700926
14020001,East-Taylor,713.3099675363082,0.578031284782733
14020002,Upper Gunnison,951.0799163591324,0.6387894838767306
14020003,Tomichi,951.0799163591324,1.7506451493288884
14020004,North Fork Gunnison,713.3099675363082,0.9022710258743829
14020005,Lower Gunnison,1851.3811984022313,0.32681837303553274
14020006,Uncompahange,951.0799163591324,21.643135188136025
14030001,Westwater Canyon,821.4998376801553,0.10250410756364707
14030002,Upper Dolores,1188.8499256662972,1.6219871036909683
14030003,San Miguel,6549.344186756583,1.5833755113031387
14030004,Lower Dolores,662.5313332202743,0.35990640839738725
14030005,Upper Colorado-Kane Springs,317.93697867759147,0.13524271046764735
14040101,Upper Green,18185.5894954278,0.7412064203937211
14040102,New Fork,545.8326451600609,0.9654719691870768
14040103,Upper Green-Slate,272.91632258003045,0.3746876942290248
14040104,Big Sandy,3080.022981920247,33.37400717110644
14040105,Bitter,545.8326451600609,100
14040106,Upper Green-Flaming Gorge Reservoir,590.853301257622,0.48252602045686716
14040107,Blacks Fork,1364.5815826579824,4.060948922790019
14040108,Muddy,272.91632258003045,9.455951104761803
14040109,Vermilion,8749.262595855183,20.527859177265928
14040200,Great Divide Closed Basin,545.8326451600609,74.23635288716441
14050001,Upper Yampa,1426.6198140047811,0.7018561293527195
14050002,Lower Yampa,237.76997906499443,0.33077091083991184
14050003,Little Snake,1294.288895727065,4.120607886122796
14050004,Muddy,272.91632258003045,7.138152662086255
14050005,Upper White,116947.35517210019,0.8839190565322029
14050006,Piceance-Yellow,237.76997906499443,2.113378888146112
14050007,Lower White,10141.37847766297,1.315125802462087
14060001,Lower Green-Diamond,158.96848928921838,0.1
14060002,Ashley-Brush,0,2.3313724753009804
14060003,Duchesne,2066.590255457594,1.2794575319312753
14060004,Strawberry,2512.3001186599226,1.3762741770099278
14060005,Lower Green-Desolation Canyon,317.93697867759147,0.1360707741339459
14060006,Willow,521.4956963784646,15.07618267335196
14060007,Price,635.8739573551829,74.00756754810004
14060008,Lower Green,9650.524196594859,0.1303597132658581
14060009,San Rafael,635.8739573551829,100
14070001,Upper Lake Powell,0,0.1
14070002,Muddy,272.91632258003045,100
14070003,Fremont,476.90548313747223,60.36673110689076
14070004,Dirty Devil,158.96848928921838,18.00745986269128
14070005,Escalante,317.93697867759147,55.147561991946375
14070006,Lower Lake Powell,770.6476120672119,0.1
14070007,Paria,770.6476120672119,37.99394585990497
14080101,Upper San Juan,1779.424112416505,1.4522073889639702
14080102,Piedra,0,0.7038379056974406
14080103,Blanco Canyon,722.741884763373,19.333983420815038
14080104,Animas,2312.4812151483507,0.7953214518908271
14080105,Middle San Juan,2369.9984201353936,0.5227213692582204
14080106,Chaco,1824.8533335898005,100
14080107,Mancos,475.53995812998886,14.761565709179031
14080201,Lower San Juan-Four Corners,158.96848928921838,0.5277627554575562
14080202,Mcelmo,951.0799163591324,100
14080203,Montezuma,237.76997906499443,100
14080204,Chinle,1786.93393983301,62.947603785285004
14080205,Lower San Juan,476.90548313747223,0.6335440269859165
15010001,Lower Colorado-Marble Canyon,0,0.1
15010002,Grand Canyon,953.4370786563194,0.1
15010003,Kanab,953.4370786563194,9.989109777219802
15010004,Havasu Canyon,40198.66879482227,5.119026060374027
15010005,Lake Mead,3056.074324359271,0.1
15010006,Grand Wash,341.7579407076635,36.75229525545284
15010007,Hualapai Wash,1025.273791979975,16.472238149435036
15010008,Upper Virgin,12056.411228234618,5.273018853499688
15010009,Fort Pierce Wash,563.8936318977273,20.50313370422455
15010010,Lower Virgin,3278.210045791505,3.6456819505536115
15010011,White,3154.3224030124725,34.51202207966181
15010012,Muddy,272.91632258003045,7.110525846489132
15010013,Meadow Valley Wash,896.4410044652162,14.432575376768119
15010014,Detrital Wash,683.5158815144817,57.92040630315598
15010015,Las Vegas Wash,1203626.3505577883,100
15020001,Little Colorado Headwaters,255.2762771048365,2.533094641514071
15020002,Upper Little Colorado,510.552554209673,1.5431234626535317
15020003,Carrizo Wash,634.6458412670454,14.017007908389806
15020004,Zuni,948.4239102567905,14.36795400838774
15020005,Silver,1021.1051085185005,3.4185421825865716
15020006,Upper Peurco,1014.0154053300997,13.217112291665561
15020007,Lower Peurco,510.552554209673,6.742553928246338
15020008,Middle Little Colorado,866.9553848113221,1.1479831312772544
15020009,Leroux Wash,255.2762771048365,94.88885638332178
15020010,Chevelon Canyon,510.552554209673,3.1353953703232484
15020011,Cottonwood Wash,255.2762771048365,70.19152699956386
15020012,Corn-Oraibi,255.2762771048365,100
15020013,Polacca Wash,765.828831413664,41.17269522730691
15020014,Jadito Wash,255.2762771048365,100
15020015,Canyon Diablo,1835.0372624368072,2.292062518190532
15020016,Lower Little Colorado,611.6791076073309,1.0416867722760021
15020017,Dinnebito Wash,0,100
15020018,Moenkopi Wash,2345.58981664648,100
15030101,Havasu-Mohave Lakes,6888.988585182996,0.1
15030102,Piute Wash,2714.316353310283,100
15030103,Sacramento Wash,1025.273791979975,24.93670768306233
15030104,Imperial Reservoir,8751.775353027231,0.1
15030105,Bouse Wash,510.552554209673,100
15030106,Tyson Wash,255.2762771048365,100
15030107,Lower Colorado,1758.8025583129158,0.1
15030108,Yuma Desert,3155.261418926067,100
15030201,Big Sandy,3080.022981920247,5.122096895546572
15030202,Burro,414.4434964199002,3.6894247745746207
15030203,Santa Maria,828.8869927406457,8.81455459508592
15030204,Bill Williams,0,1.808929854763161
15040001,Upper Gila,0,1.9145679643918718
15040002,Upper Gila-Mangas,1079.6069608877494,1.583966587074293
15040003,Animas Valley,569.0543461937361,18.30061913144499
15040004,San Francisco,293.13375968576776,2.8574725430874235
15040005,Upper Gila-San Carlos Reservoir,1021.1051085185005,0.9977551562980389
15040006,San Simon,765.828831413664,14.483701689498568
15040007,San Carlos,510.552554209673,3.182320281712255
15050100,Middle Gila,1988831.578176968,1.6189961604624783
15050201,Willcox Playa,1021.1051085185005,11.157203671369883
15050202,Upper San Pedro,2042.210217037001,9.741477844251401
15050203,Lower San Pedro,6130.151415907359,4.244246213857456
15050301,Upper Santa Cruz,58932.318223550305,3.9705157569935157
15050302,Rillito,23823.360578134634,4.413904516376989
15050303,Lower Santa Cruz,22394.629128196022,100
15050304,Brawley Wash,12827.964207587029,29.322018146449604
15050305,Aguirre Valley,0,71.8973694455882
15050306,Santa Rosa Wash,2937.437569401261,100
15060101,Black,8966.890605216602,1.1902618613310723
15060102,White,3154.3224030124725,0.8728887678155545
15060103,Upper Salt,1021.1051085185005,0.6864505692734083
15060104,Carrizo,569.0543461937361,1.7276504013497593
15060105,Tonto,255.2762771048365,2.2324831714939073
15060106,Lower Salt,732406.5505907012,0.19668183443186968
15060201,Big Chino-Williamson Valley,828.8869927406457,6.594949072647963
15060202,Upper Verde,5170.557537587445,1.9960856688767041
15060203,Lower Verde,10763.431604897105,1.0857479426087622
15070101,Lower Gila-Painted Rock Reservoir,14687.187604870636,0.2942366754379787
15070102,Aqua Fria,662830.4719113775,34.975324960895875
15070103,Hassayampa,9641.199398324417,28.582554534738637
15070104,Centennial Wash,3192.7138465060975,100
15070201,Lower Gila,4207.015386592433,0.7003198548031578
15070202,Tenmile Wash,1832.5662634550306,100
15070203,San Cristobal Wash,1051.7538466976857,100
15080101,San Simon Wash,1832.5662634550306,81.86467399582342
15080102,Rio Sonoyta,1832.5662634550306,100
15080103,Tule Desert,0,100
15080200,Rio De La Concepcion,0,4.861156356272064
15080301,Whitewater Draw,765.828831413664,6.734999742362283
15080302,San Bernadino Valley,255.2762771048365,5.036053784090578
15080303,Cloverdale,0,4.58565866099062
16010101,Upper Bear,4179.7008931872915,1.4357720721667164
16010102,Central Bear,236.06633340735863,0.4451954322497328
16010201,Bear Lake,1339.3001712983648,0.48904651476940725
16010202,Middle Bear,7028.577329020717,0.3443797968754277
16010203,Little Bear-Logan,3657.5058974898143,0.6295764973190114
16010204,Lower Bear-Malad,1825.7511964539913,0.3374013297322223
16020101,Upper Weber,14933.754442955655,1.025439137067148
16020102,Lower Weber,50430.81348364939,0.4993798098070181
16020201,Utah Lake,52418.22913333412,0.8331730125968617
16020202,Spanish Fork,11607.290018787347,1.6751867681534753
16020203,Provo,10547.32480614454,0.7479887674914371
16020204,Jordan,448028.6103580585,0.4007667738817196
16020301,Hamlin-Snake Valleys,298.81366818812364,22.38826528989518
16020302,Pine Valley,0,19.02719240821672
16020303,Tule Valley,158.96848928921838,100
16020304,Rush-Tooele Valleys,12627.85190693473,6.047769434659754
16020305,Skull Valley,3156.962976684105,32.663493551428985
16020306,Southern Great Salt Lake Desert,6313.925953467365,100
16020307,"Pilot-Thousand Springs, Nevada, Utah",0,14.877986449724231
16020308,Northern Great Salt Lake Desert,317.93697867759147,35.71913319746809
16020309,Curlew Valley,554.0033423271203,33.03954396498458
16020310,Great Salt Lake,3156.962976684105,0.19832165504938543
16030001,Upper Sevier,476.90548313747223,1.0824566550002148
16030002,East Fork Sevier,476.90548313747223,2.36391442801879
16030003,Middle Sevier,2384.527385445191,1.1758859278107625
16030004,San Pitch,953.8109057906042,5.571690174742685
16030005,Lower Sevier,6280.55082534375,2.9479420017654974
16030006,Escalante Desert,1835.6414861237527,17.006573327529765
16030007,Beaver Bottoms-Upper Beaver,317.93697867759147,12.405242775190052
16030008,Lower Beaver,856.0936408813054,6.186442156969001
16030009,Sevier Lake,158.96848928921838,0.9933563566393975
16040101,Upper Humboldt,298.81366818812364,2.308510879218877
16040102,North Fork Humboldt,298.81366818812364,3.6812838693047434
16040103,South Fork Humboldt,298.81366818812364,3.527971673070587
16040104,Pine,3059.380609205862,11.224202139808495
16040105,Middle Humboldt,896.4410044652162,1.9049337224963707
16040106,Rock,208.32750963359203,9.056881580276068
16040107,Reese,298.81366818812364,16.11996162806582
16040108,Lower Humboldt,298.81366818812364,1.527554620470401
16040109,Little Humboldt,298.81366818812364,4.959737707365538
16040201,Upper Quinn,597.6273362770926,22.151121274186288
16040202,Lower Quinn,298.81366818812364,8.443217003531345
16040203,Smoke Creek Desert,0,12.698030364401816
16040204,Massacre Lake,1723.0763803800583,4.527973197653834
16040205,Thousand-Virgin,345.5886244876663,10.853493531679435
16050101,Lake Tahoe,15768.662793470621,0.41520777055296787
16050102,Truckee,816678.5887697478,0.46288052542485575
16050103,Pyramid-Winnemucca Lakes,6892.305521520233,0.5131366099047695
16050104,Granite Springs Valley,597.6273362770926,63.520526357902924
16050201,Upper Carson,3190.482140530211,0.8575791017166535
16050202,Middle Carson,4129.084571474086,0.7132853196106201
16050203,Carson Desert,298.81366818812364,2.8041236530115223
16050301,East Walker,528.3127605525915,2.4400391158359986
16050302,West Walker,1056.6255212043377,1.8271095800090627
16050303,Walker,298.81366818812364,1.1166392827815963
16050304,Walker Lake,298.81366818812364,0.9945389713520771
16060001,Dixie Valley,0,67.20649775921616
16060002,Gabbs Valley,0,100
16060003,Southern Big Smoky Valley,298.81366818812364,65.75845259567262
16060004,Northern Big Smoky Valley,298.81366818812364,11.290747271371814
16060005,Diamond-Monitor Valleys,103984.30920653755,14.773874537174546
16060006,Little Smoky-Newark Valleys,0,24.951397384768377
16060007,Long-Ruby Valleys,896.4410044652162,9.498068718958987
16060008,Spring-Steptoe Valleys,298.81366818812364,19.598770025119226
16060009,Dry Lake Valley,0,17.17941008490878
16060010,Fish Lake-Soda Spring Valleys,597.6273362770926,100
16060011,Ralston-Stone Cabin Valleys,0,100
16060012,Hot Creek-Railroad Valleys,298.81366818812364,91.08642029086634
16060013,Cactus-Sarcobatus Flats,298.81366818812364,100
16060014,Sand Spring-Tikaboo Valleys,298.81366818812364,78.21565727181179
16060015,Ivanpah-Pahrump Valleys,13877.830944551275,78.79216118136583
17010101,Upper Kootenai,416.65501926718406,0.38979003511887783
17010102,Fisher,208.32750963359203,0.8119689163648458
17010103,Yaak,208.32750963359203,0.3873809463710593
17010104,Lower Kootenai,472.13266671556266,0.1
17010105,Moyie,236.06633340735863,0.44641591264804265
17010201,Upper Clark Fork,1666.6200768704268,1.7526379979392845
17010202,Flint-Rock,1718.3950992732125,0.5607636655321957
17010203,Blackfoot,2811.8076999869736,0.7111513686727396
17010204,Middle Clark Fork,6300.373041904864,0.11857649887022084
17010205,Bitterroot,4946.857757943875,0.537868603089273
17010206,North Fork Flathead,208.32750963359203,0.2434513592955967
17010207,Middle Fork Flathead,208.32750963359203,0.12593909949008908
17010208,Flathead Lake,2291.6025754298785,0.1
17010209,South Fork Flathead,208.32750963359203,0.22675318336510966
17010210,Stillwater,1634.3791996829268,0.630985956510728
17010211,Swan,1301.7401405895234,0.2994967420721721
17010212,Lower Flathead,1666.6200768704268,0.1
17010213,Lower Clark Fork,1722.0977849023004,0.1
17010214,Pend Oreille Lake,3616.7358073638443,0.1
17010215,Priest,708.1990001229213,0.33530645882269283
17010216,Pend Oreille,1290.3989636686529,0.1
17010301,Upper Coeur D Alene,1454.268373328714,0.29094024295244286
17010302,South Fork Coeur D Alene,1180.3317273228242,0.2962648620532856
17010303,Coeur D Alene Lake,3928.5428265517608,0.1
17010304,St. Joe,1180.3317273228242,0.3185128775165755
17010305,Upper Spokane,29002.361270252077,0.1
17010306,Hangman,13599.370972491686,1.3826929622072286
17010307,Lower Spokane,8719.788293317144,0.1
17010308,Little Spokane,12145.102357027301,1.032682067884056
17020001,Franklin D,2838.877695758315,0.1
17020002,Kettle,1679.5443150916713,1.7199923939308526
17020003,Colville,1290.3989636686529,1.1718690075041969
17020004,Sanpoil,516.1595975246674,4.451753111941443
17020005,Chief Joseph,1538.5252604779657,0.1
17020006,Okanogan,1548.4788531574973,0.9952281859570011
17020007,Similkameen,258.0797987623337,0.4123680547698349
17020008,Methow,1548.4788531574973,0.4697620761507912
17020009,Lake Chelan,1533.5485245729628,0.25175588227738904
17020010,Upper Columbia-Entiat,135792.02295679742,0.1
17020011,Wenatchee,1533.5485245729628,0.20182336634289127
17020012,Moses Coulee,1533.5485245729628,42.02884136891757
17020013,Upper Crab,2064.6383901978243,100
17020014,Banks Lake,774.239366044831,39.86965508777726
17020015,Lower Crab,1285454.3504018846,100
17020016,Upper Columbia-Priest Rapids,9759.17600983973,0.1
17030001,Upper Yakima,3584.990098217919,0.4154238751015938
17030002,Naches,3054.7668674914776,0.2600802191326646
17030003,Lower Yakima,18628.285986652925,0.374434080869022
17040101,Snake Headwaters,545.8326451600609,0.2637101620023568
17040102,Gros Ventre,272.91632258003045,0.46122114278302434
17040103,Greys-Hobock,1364.5815826579824,0.14143363911565573
17040104,Palisades,1346.871123098531,0.1
17040105,Salt,35781.36371490632,0.6189516800207263
17040201,Idaho Falls,3367.1778683298226,0.1
17040202,Upper Henrys,236.06633340735863,0.3874364493814792
17040203,Lower Henrys,472.13266671556266,0.2146924927196846
17040204,Teton,1249.9651181867378,1.1296197095790945
17040205,Willow,521.4956963784646,1.486933945760396
17040206,American Falls,2819.4643469921007,0.12165090494119339
17040207,Blackfoot,2811.8076999869736,2.3232117566127553
17040208,Portneuf,5043.120080672395,4.927010981444709
17040209,Lake Walcott,2854.227785466602,0.20389579881505454
17040210,Raft,236.06633340735863,15.108182495103812
17040211,Goose,876.7990746680986,17.627138411301896
17040212,Upper Snake-Rock,2596.7297275686665,0.1762234679153726
17040213,Salmon Falls,1007.0126682118903,7.947288878032178
17040214,Beaver-Camas,909.5018949566243,7.673125027379231
17040215,Medicine Lodge,1113.7770692024667,47.13186397376613
17040216,Birch,0,1.7968019049232462
17040217,Little Lost,472.13266671556266,2.096316017081849
17040218,Big Lost,708.1990001229213,2.0891837590914895
17040219,Big Wood,1180.3317273228242,1.1778343779849703
17040220,Camas,472.13266671556266,2.0532018020160283
17040221,Little Wood,708.1990001229213,28.271293927818842
17050101,C.J. Strike Reservoir,708.1990001229213,0.1476686762729797
17050102,Bruneau,2029.0079536213968,17.22047947283375
17050103,Middle Snake-Succor,7156.8436568909365,0.17970854478269496
17050104,Upper Owyhee,1730.194285532428,3.52183402707771
17050105,South Fork Owyhee,298.81366818812364,3.1629572703393762
17050106,East Little Owyhee,0,3.9188950689603406
17050107,Middle Owyhee,0,0.8064835082669152
17050108,Jordan,448028.6103580585,3.2519029187386423
17050109,Crooked-Rattlesnake,345.5886244876663,12.46050040286609
17050110,Lower Owyhee,691.1772490744872,0.9890372759441569
17050111,North and Middle Forks Boise,0,0.35110216468923305
17050112,Boise-Mores,5190.583098534646,0.10876684432760493
17050113,South Fork Boise,236.06633340735863,0.5261325287993188
17050114,Lower Boise,56631.32209997748,0.3038998120394373
17050115,Middle Snake-Payette,345.5886244876663,0.1
17050116,Upper Malheur,345.5886244876663,3.588790373811809
17050117,Lower Malheur,691.1772490744872,1.4756329666585064
17050118,Bully,691.1772490744872,12.295889040961562
17050119,Wiilow,1036.7659038043237,30.131480776808694
17050120,South Fork Payette,3460.388570965701,0.3568192444530071
17050121,Middle Fork Payette,236.06633340735863,0.4761115305824683
17050122,Payette,7628.976202538664,0.20909966800432367
17050123,North Fork Payette,1966.260679424127,0.3657675816149411
17050124,Weiser,1180.3317273228242,0.8054757950395549
17050201,Brownlee Reservoir,927.2435823826912,0.1
17050202,Burnt,1382.35449804982,2.0774145200389644
17050203,Powder,1382.35449804982,1.445493460722526
17060101,Hells Canyon,0,0.1
17060102,Imnaha,691.1772490744872,0.6060344587567055
17060103,Lower Snake-Asotin,1102.593605298226,0.1
17060104,Upper Grande Ronde,2073.5318076086473,0.6777624365020042
17060105,Wallowa,691.1772490744872,0.47868506902879854
17060106,Lower Grande Ronde,345.5886244876663,0.24092725151998998
17060107,Lower Snake-Tucannon,1032.3191951484896,0.1
17060108,Palouse,6968.9513930338135,1.6980713484876884
17060109,Rock,208.32750963359203,3.817586524918623
17060110,Lower Snake,1796.9873892829823,0.1
17060201,Upper Salmon,708.1990001229213,0.6561255192540143
17060202,Pashimeroi,236.06633340735863,1.5923908712126726
17060203,Middle Salmon-Panther,1180.3317273228242,0.2750559443663204
17060204,Lemhi,472.13266671556266,2.062424156114965
17060205,Upper Middle Fork Salmon,0,0.35152044642968044
17060206,Lower Middle Fork Salmon,236.06633340735863,0.19240315262812038
17060207,Middle Salmon-Chamberlain,0,0.1
17060208,South Fork Salmon,236.06633340735863,0.2966184591439052
17060209,Lower Salmon,944.2653334311253,0.1
17060210,Little Salmon,472.13266671556266,0.37682673231601066
17060301,Upper Selway,0,0.30538250990175786
17060302,Lower Selway,236.06633340735863,0.1469490342662998
17060303,Lochsa,236.06633340735863,0.22374889946972884
17060304,Middle Fork Clearwater,0,0.1
17060305,South Fork Clearwater,708.1990001229213,0.4926344797583355
17060306,Clearwater,2231.0250355482954,0.1
17060307,Upper North Fork Clearwater,236.06633340735863,0.2001241145009649
17060308,Lower North Fork Clearwater,236.06633340735863,0.11723635940733182
17070101,Middle Columbia-Lake Wallula,8911.400793375833,0.1
17070102,Walla Walla,2239.6560416484895,1.43129698979307
17070103,Umatilla,2764.70899609964,3.228220509988817
17070104,Willow,521.4956963784646,26.68017594036127
17070105,Middle Columbia-Hood,279910.9300079684,0.1
17070106,Klickitat,1806.558621677661,0.43448721142753943
17070201,Upper John Day,2419.1204018541434,2.119430488792288
17070202,North Fork John Day,1036.7659038043237,0.7976934086342935
17070203,Middle Fork John Day,691.1772490744872,1.3244719023400795
17070204,Lower John Day,1727.943092295316,0.8207895343128633
17070301,Upper Deschutes,16885.724239694984,0.2982889098951605
17070302,Little Deschutes,2790.042090931472,0.590586218071493
17070303,Beaver-South Fork,2444.453496685976,5.71077944254231
17070304,Upper Crooked,691.1772490744872,1.6027740207257284
17070305,Lower Crooked,1032937.4970118487,2.9295009027134062
17070306,Lower Deschutes,1727.943092295316,0.24324650279880916
17070307,Trout,1036.7659038043237,5.680914948198584
17080001,Lower Columbia-Sandy,29862.77192718438,0.1
17080002,Lewis,12696.691770024945,0.10041366956090704
17080003,Lower Columbia-Clatskanie,10724.286818433968,0.1
17080004,Upper Cowlitz,516.1595975246674,0.12811448110743529
17080005,Lower Cowlitz,6237.377396795455,0.1
17080006,0,2069.085098952813,0.1
17090001,Middle Fork Willamette,5734.814345227966,0.13225031087567565
17090002,Coast Fork Willamette,4587.851572957316,0.22003936561657686
17090003,Upper Willamette,25291.420792927383,0.1
17090004,Mckenzie,5734.814345227966,0.14255557689917978
17090005,North Santiam,5709.953058096452,0.1
17090006,South Santiam,1727.943092295316,0.15149600118021697
17090007,Middle Willamette,23755.89086968196,0.1
17090008,Yamhill,22417.901423190546,0.18947418029496693
17090009,Molalla-Pudding,24989.760180580586,0.18745100128795017
17090010,Tualatin,289501.0754096799,0.24286415642401715
17090011,Clackamas,16186.079688957041,0.14868581910562084
17090012,Lower Willamette,153319.23521731223,0.1
17100101,Hoh-Quillayute,1032.3191951484896,0.1
17100102,Queets-Quinault,1806.558621677661,0.1
17100103,Upper Chehalis,8385.569319993001,0.20595776842470254
17100104,Lower Chehalis,1032.3191951484896,0.1
17100105,Grays Harbor,1290.3989636686529,0.1
17100106,Willapa Bay,2580.7979272381513,0.11690049307538344
17100201,Necanicum,1382.35449804982,0.1
17100202,Nehalem,8502.458522520858,0.10834664826600315
17100203,Wilson-Trusk-Nestuccu,3110.2975903451356,0.1016423327483318
17100204,Siletz-Yaquina,4823.691019886849,0.10983140787432866
17100205,Alsea,4242.7105786951915,0.12078766233271322
17100206,Siuslaw,8028.74037374314,0.15567055902522992
17100207,Siltcoos,1492.5514874848257,0.14866028083471183
17100301,North Umpqua,1036.7659038043237,0.2120566028323902
17100302,South Umpqua,4708.771838332109,0.28121073396575125
17100303,Umpqua,2764.70899609964,0.1
17100304,Coos,1564.086754689371,0.16452681406172742
17100305,Coquille,1727.943092295316,0.15897452195264603
17100306,Sixes,1382.35449804982,0.11635138509795183
17100307,Upper Rogue,8319.772846365715,0.3222773989736618
17100308,Middle Rogue,11438.618652639205,0.139510310096304
17100309,Applegate,2077.8059155728242,0.3905659789219812
17100310,Lower Rogue,1727.943092295316,0.1
17100311,Illinois,19241.81510567565,0.11266009144950309
17100312,Chetco,345.5886244876663,0.10192249652705107
17110001,Fraser,4231.154800756722,0.12001862650397277
17110002,Straight of Georgia,11589.406353296217,0.3256221568505825
17110004,Nooksack,5641.539734342296,0.12916874831661632
17110005,Upper Skagit,2575.067727394956,0.1
17110006,Sauk,5339.0720378963415,0.1
17110007,Lower Skagit,2575.067727394956,0.1
17110008,Stillaguamish,8753.721650455585,0.11740713524120736
17110009,Skykomish,14589.535761311183,0.1
17110010,Snoqualmie,14589.535761311183,0.10652645928042646
17110011,Snohomish,18414.739392062776,0.1
17110012,Lake Washington,856390.6483422256,0.18770339107307768
17110013,Duwamish,787002.9015382484,0.1553817003072463
17110014,Puyallup,82481.46001507067,0.15046695326803042
17110015,Nisqually,22323.582493055572,0.18438861559305203
17110016,Deschutes,4558.060634005128,0.22594130412349211
17110017,Skokomish,0,0.1
17110018,Hood Canal,5891.983190196785,0.1
17110019,Puget Sound,278628.4884717988,0.1245045835903903
17110020,Dungeness-Elwha,516.1595975246674,0.16377499849590027
17110021,Crescent-Hoko,258.0797987623337,0.1230997442127396
17120001,Harney-Malheur Lakes,345.5886244876663,1.7963541407052233
17120002,Silvies,0,9.600198563438239
17120003,Donner and Blitzen,691.1772490744872,1.3167883286338162
17120004,Silver,1021.1051085185005,16.95735458711514
17120005,Summer Lake,1727.943092295316,10.15887632026613
17120006,Lake Abert,0,2.903915497849529
17120007,Warner Lakes,691.1772490744872,6.366335695359191
17120008,Guano,345.5886244876663,6.655788129302858
17120009,Alvord Lake,0,6.125716324243526
18010101,Smith,1230.3317216393432,0.10311664537588602
18010102,Mad-Redwood,2524.490137870219,0.1839725181073988
18010103,Upper Eel,458.998184927245,0.20947775718336933
18010104,Middle Fork Eel,458.998184927245,0.1779635544938209
18010105,Lower Eel,2983.488080661793,0.1
18010106,South Fork Eel,1376.9945546825804,0.16113134112755287
18010107,Mattole,688.4972772917129,0.16184181296282946
18010108,Big-Navarro-Garcia,2983.488080661793,0.33990754452857086
18010109,Gualala-Salmon,9834.601330170524,0.3281158847923372
18010110,Russian,26759.490690767252,0.30486709601196454
18010201,Willamson,691.1772490744872,0.3651863049417385
