id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type,Map_Location
507673437,Texas,TX,48,Tarrant County,439,Quality Technology Services,,QTS Data Center,277996.0,-97.25920173475927,32.98885535912591,building,"Texas, Tarrant County"
509611423,Texas,TX,48,Bexar County,29,Lowe's,,,55066.0,-98.68954665082217,29.472846040284352,building,"Texas, Bexar County"
509611426,Texas,TX,48,Bexar County,29,CHRISTUS Health,,,48815.0,-98.68620953197288,29.47034447909316,building,"Texas, Bexar County"
509611429,Texas,TX,48,Bexar County,29,Frost Bank,,,68591.0,-98.68765019924956,29.470223440456333,building,"Texas, Bexar County"
509611432,Texas,TX,48,Bexar County,29,CyrusOne,,CyrusOne San Antonio I,102327.0,-98.68811007066918,29.46655501468974,building,"Texas, Bexar County"
509611436,Texas,TX,48,Bexar County,29,Valero,,Valero Wiserman,58304.0,-98.68006447609892,29.474285413407845,building,"Texas, Bexar County"
509611437,Texas,TX,48,Bexar County,29,,,Stream San Antonio II,71324.0,-98.6717367823064,29.472016548814928,building,"Texas, Bexar County"
509611438,Texas,TX,48,Bexar County,29,CyrusOne,,CyrusOne San Antonio II,108554.0,-98.67299896081856,29.47084945067936,building,"Texas, Bexar County"
509611439,Texas,TX,48,Bexar County,29,CyrusOne,,CyrusOne San Antonio III,100537.0,-98.67219273226,29.470044267423457,building,"Texas, Bexar County"
516686211,North Carolina,NC,37,Mecklenburg County,119,,,Spectrum Charlotte National Data Center,93604.0,-80.91620847440758,35.14278902053068,building,"North Carolina, Mecklenburg County"
517411076,Oregon,OR,41,Crook County,13,Apple,,Apple Prineville Datacenter,377461.0,-120.87012499487108,44.28888249589476,building,"Oregon, Crook County"
523886201,Florida,FL,12,Hillsborough County,57,Cyxtera,TPA1,Cyxtera Tampa TP1,97332.0,-82.35116156727058,27.94553184264413,building,"Florida, Hillsborough County"
526806006,Texas,TX,48,Dallas County,113,,DAL10,QTA Irving - Dallas Data Center Campus,306213.0,-96.98278763369082,32.89728320232041,building,"Texas, Dallas County"
530024353,Illinois,IL,17,DuPage County,43,Centersquare,ORD4,Centersquare Lisle ORD4 Data Center,361205.0,-88.09488558888414,41.80234062646393,building,"Illinois, DuPage County"
530982335,Arizona,AZ,4,Maricopa County,13,,,GoDaddy - Gilbert,91811.0,-111.83930897383506,33.36191382983084,building,"Arizona, Maricopa County"
531709017,California,CA,6,San Diego County,73,American Telephone & Telegraph,,AT&T Center,88910.0,-117.15894804229632,32.74757512655355,building,"California, San Diego County"
536784688,Georgia,GA,13,Fulton County,121,,CenturyLink,CenturyLink,23046.0,-84.38373631254974,33.76514415943705,building,"Georgia, Fulton County"
537807168,Pennsylvania,PA,42,Allegheny County,3,Expedient,,Expedient Pittsburgh South,27441.0,-80.04253151075423,40.42737727783292,building,"Pennsylvania, Allegheny County"
543117031,Arizona,AZ,4,Maricopa County,13,Centersquare,,Centersquare: Phoenix - (PHX1 - Mesa),57992.0,-111.85899423023751,33.42128426235027,building,"Arizona, Maricopa County"
543316327,Texas,TX,48,Harris County,201,DXC Technology,,,264173.0,-95.56325379028314,29.99520064778405,building,"Texas, Harris County"
543404966,Texas,TX,48,Harris County,201,DXC Technology,,,113970.0,-95.56398536553904,29.997307161324283,building,"Texas, Harris County"
544536822,Michigan,MI,26,Eaton County,45,,,Liquid Web,23079.0,-84.64299464110024,42.68795132456832,building,"Michigan, Eaton County"
544596573,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD63,Amazon IAD63,143980.0,-77.49325147292357,38.9168847531172,building,"Virginia, Loudoun County"
545060574,Michigan,MI,26,Eaton County,45,,,"Liquid Web, Inc",72843.0,-84.66608910001227,42.70539040001098,building,"Michigan, Eaton County"
545396372,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD62,Amazon IAD62,149941.0,-77.51987469094145,38.94932164782646,building,"Virginia, Loudoun County"
545730285,Iowa,IA,19,Polk County,153,Facebook,,Facebook Altoona Data Center,20353917.0,-93.51263943380948,41.66758723939012,campus,"Iowa, Polk County"
547156394,Ohio,OH,39,Franklin County,49,,,TJX Corporate Techno,102681.0,-82.8106258545681,40.10386011394031,building,"Ohio, Franklin County"
547156405,Ohio,OH,39,Franklin County,49,,,Compugen New Albany,44250.0,-82.80494540049781,40.10455003825464,building,"Ohio, Franklin County"
547277699,Ohio,OH,39,Franklin County,49,,,Compugen New Albany,32222.0,-82.808939324285,40.10367720079982,building,"Ohio, Franklin County"
548184239,Texas,TX,48,Collin County,85,Flexential,,Flexential Dallas - Richardson,68520.0,-96.7525015956488,32.99481331799373,building,"Texas, Collin County"
549418041,Texas,TX,48,Collin County,85,,,Experian McKinney Data Center,76624.0,-96.72550500041572,33.17179580069162,building,"Texas, Collin County"
553223628,California,CA,6,Santa Clara County,85,Stack Infrastructure,,Stack Infrastructure,78105.0,-121.89338203369856,37.40255873642884,building,"California, Santa Clara County"
553223629,California,CA,6,Santa Clara County,85,Stack Infrastructure,,Stack Infrastructure,107993.0,-121.89238428102912,37.40221252579365,building,"California, Santa Clara County"
553884511,Missouri,MO,29,Boone County,19,,,Carfax,39487.0,-92.28862384290709,38.9235119701765,building,"Missouri, Boone County"
556564909,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 3,377755.0,-93.50646556541808,41.6670714224462,building,"Iowa, Polk County"
556599693,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD71,Amazon IAD71,121176.0,-77.45750287997991,39.02790807231044,building,"Virginia, Loudoun County"
556599694,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD50,Amazon IAD50,202194.0,-77.45968288935688,39.0295697612069,building,"Virginia, Loudoun County"
556599695,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD-60,Amazon IAD-60,110965.0,-77.4582461041282,39.02877370248201,building,"Virginia, Loudoun County"
562775657,Ohio,OH,39,Licking County,89,Amazon Web Services,CMH50,Amazon Web Services  CMH50,161683.0,-82.75133937578003,40.094629756594486,building,"Ohio, Licking County"
563533017,Virginia,VA,51,Lynchburg city,680,,,Verizon,18004.0,-79.14421961397291,37.41593853015035,building,"Virginia, Lynchburg city"
570397131,Texas,TX,48,Travis County,453,,,Thin-nology,9209.0,-97.59160304354108,30.421141229242764,building,"Texas, Travis County"
571010571,Connecticut,CT,9,Western Connecticut Planning Region,190,,,CyrusOne Norwalk,77778.0,-73.3886494484749,41.11309235035119,building,"Connecticut, Western Connecticut Planning Region"
577628941,Texas,TX,48,Travis County,453,,,Data Foundry - Texas 2,104857.0,-97.71307641626,30.19958813781982,building,"Texas, Travis County"
578393557,Oregon,OR,41,Crook County,13,,,Apple Prineville Datacenter,15637209.0,-120.86582271934716,44.28457329429376,campus,"Oregon, Crook County"
578412815,New Mexico,NM,35,Valencia County,61,Meta,,Meta Los Lunas Data Center,21836553.0,-106.77989614196927,34.8302282334924,campus,"New Mexico, Valencia County"
578435601,Georgia,GA,13,Douglas County,97,Google,,Google Datacenter - Douglas County,2608502.0,-84.58522343651347,33.7505902365265,campus,"Georgia, Douglas County"
578438011,Iowa,IA,19,Pottawattamie County,155,Google,,Google data center Council Bluffs,2304742.0,-95.86449775401766,41.22165804807755,campus,"Iowa, Pottawattamie County"
578443547,Illinois,IL,17,Cook County,31,Microsoft,,Microsoft - Azure Datacenter,306766.0,-87.91824122484651,41.923005619536646,building,"Illinois, Cook County"
585998677,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 8,264412.0,-115.21425795862818,36.05783393923822,building,"Nevada, Clark County"
585998678,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 9,286184.0,-115.219627851427,36.05570755634566,building,"Nevada, Clark County"
588273961,New Jersey,NJ,34,Somerset County,35,,,Comcast Hillsborough Data Center,10956.0,-74.61303785325867,40.49777184770175,building,"New Jersey, Somerset County"
589070714,New Hampshire,NH,33,Rockingham County,15,Phillips Exeter Academy,,Information Technology Data Center,7733.0,-70.9505927450425,42.982091089771785,building,"New Hampshire, Rockingham County"
589360530,Washington,WA,53,Snohomish County,61,,,Digital Fortress Lynnwood,24944.0,-122.28956096659816,47.8224251854351,building,"Washington, Snohomish County"
590213771,Texas,TX,48,Collin County,85,CyrusOne,,CyrusOne Allen,271378.0,-96.65995157388971,33.13852055876389,building,"Texas, Collin County"
592171280,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX52,Amazon Web Services us-west-2,151857.0,-119.65497937870389,45.8404435353901,building,"Oregon, Morrow County"
592257327,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX51/54,Amazon PDX51/54,260806.0,-119.26773387516516,45.91744776004561,building,"Oregon, Umatilla County"
596690174,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD80,Amazon IAD80,150443.0,-77.4528288502262,39.027108657277445,building,"Virginia, Loudoun County"
596690175,Virginia,VA,51,Loudoun County,107,Equinix,DC12,Equinix Ashburn DC12,96380.0,-77.44975813852024,39.02300664154483,building,"Virginia, Loudoun County"
597835788,Texas,TX,48,Collin County,85,Stream,DFW IV,Stream DFW IV,19684.0,-96.66164643777844,33.000144175089304,building,"Texas, Collin County"
597876719,Texas,TX,48,Dallas County,113,Rackspace,DFW3,Rackspace Richardson DFW3,112950.0,-96.71587662115734,32.96478869284149,building,"Texas, Dallas County"
597876721,Texas,TX,48,Dallas County,113,Digital Realty,DFW17,Digital Realty Dallas DFW17,83615.0,-96.71321200734354,32.966281179214505,building,"Texas, Dallas County"
597876722,Texas,TX,48,Dallas County,113,Digital Realty,DFW29,Digital Realty Dallas DFW29,122436.0,-96.71054642217494,32.96723267704504,building,"Texas, Dallas County"
597876724,Texas,TX,48,Dallas County,113,Digital Realty,DFW28,Digital Realty Dallas DFW28,122015.0,-96.7133081589403,32.96724066068804,building,"Texas, Dallas County"
597876726,Texas,TX,48,Dallas County,113,Digital Realty,DFW35,Digital Realty Dallas DFW35,116539.0,-96.71029113488274,32.96504621467304,building,"Texas, Dallas County"
597876730,Texas,TX,48,Dallas County,113,Digital Realty,DFW18,Digital Realty Dallas DFW18,222335.0,-96.71260861653484,32.96520380450456,building,"Texas, Dallas County"
597876798,Texas,TX,48,Dallas County,113,Digital Realty,DFW16,Digital Realty Dallas DFW16,109470.0,-96.7155872032112,32.96607650613045,building,"Texas, Dallas County"
597970806,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD36,Digital Realty Northern Virginia IAD36,112516.0,-77.47934369722755,39.001551831622926,building,"Virginia, Loudoun County"
597970809,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD35,Digital Realty Northern Virginia IAD35,206225.0,-77.48059544638193,39.00051142251577,building,"Virginia, Loudoun County"
597970811,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD37,Digital Realty Northern Virginia IAD37,144298.0,-77.47806996501424,39.00000986435985,building,"Virginia, Loudoun County"
597970813,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD38,Digital Realty Northern Virginia IAD38,114543.0,-77.47718416154997,39.00110985023303,building,"Virginia, Loudoun County"
600806974,California,CA,6,Santa Clara County,85,Equinix,SV10,Equinix SV10,86340.0,-121.78476265158876,37.241198528847725,building,"California, Santa Clara County"
607753694,Nebraska,NE,31,Douglas County,55,Verizon Wireless,,,38873.0,-96.14761886051996,41.22040844920032,building,"Nebraska, Douglas County"
610827836,South Carolina,SC,45,Berkeley County,15,Google,,Google,146623.0,-80.04145344691864,33.064272175156376,building,"South Carolina, Berkeley County"
610845529,Maryland,MD,24,Anne Arundel County,3,,,TierPoint Baltimore BWI,33372.0,-76.68284506627651,39.213451704107975,building,"Maryland, Anne Arundel County"
610977485,Virginia,VA,51,Loudoun County,107,NTT,VA2,NTT Ashburn VA2 Data Center,74197.0,-77.45763923535499,39.02501032438008,building,"Virginia, Loudoun County"
612045611,New Jersey,NJ,34,Somerset County,35,,,Goldman Sachs,276729.0,-74.67032960036524,40.570372202161614,building,"New Jersey, Somerset County"
617194689,Nevada,NV,32,Clark County,3,Switch,,Switch Las Vegas 11,230258.0,-115.21413677399552,36.05588519113039,building,"Nevada, Clark County"
618339179,New Jersey,NJ,34,Somerset County,35,,,365 Bridgewater NJ,28468.0,-74.57387794234592,40.58147446747315,building,"New Jersey, Somerset County"
626226408,South Carolina,SC,45,Berkeley County,15,Google,,Google Berkeley County Data Center,8310903.0,-80.0421585398253,33.0637801652822,campus,"South Carolina, Berkeley County"
626281456,Alabama,AL,1,Houston County,69,AngelTrax Mobile Video Surveillance Solutions,,AngelTrax Data Center,10736.0,-85.45584883805839,31.231904196338384,building,"Alabama, Houston County"
626785488,New Mexico,NM,35,Valencia County,61,Meta,3,Meta,654433.0,-106.78382909936067,34.830246608460115,building,"New Mexico, Valencia County"
633034071,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX58/61,Amazon Web Services us-west-2,284033.0,-119.65793309033624,45.841413570882,building,"Oregon, Morrow County"
634635617,Washington,WA,53,Pierce County,53,,,Centeris SH2 Build-to-Suit,93539.0,-122.27986153681454,47.15884380411737,building,"Washington, Pierce County"
634638463,Washington,WA,53,Pierce County,53,,,Centeris SH1 Colocation,115786.0,-122.27930643656472,47.16085522590023,building,"Washington, Pierce County"
635022480,Georgia,GA,13,Fulton County,121,Ascent,,Ascent - Atlanta Data Center,595317.0,-84.27302456443608,34.05713671179483,campus,"Georgia, Fulton County"
639176155,Texas,TX,48,Bexar County,29,Microsoft,,Microsoft TRP2,169781.0,-98.80398520347534,29.41195432542485,building,"Texas, Bexar County"
639176157,Texas,TX,48,Bexar County,29,Microsoft,,Microsoft TRP1,177468.0,-98.80273022506276,29.41201232003809,building,"Texas, Bexar County"
640148472,Washington,WA,53,Grant County,25,CyrusOne,,CyrusOne Quincy,1779563.0,-119.86960399091238,47.24369612067839,campus,"Washington, Grant County"
649319778,Virginia,VA,51,Loudoun County,107,Digital Realty,ACC7,Digital Realty ACC7,409481.0,-77.46564263578888,39.01753209282454,building,"Virginia, Loudoun County"
649365745,Virginia,VA,51,Loudoun County,107,,,NTT Ashburn Campus,2116133.0,-77.47198105085518,39.01773031842297,campus,"Virginia, Loudoun County"
649365751,Virginia,VA,51,Loudoun County,107,NTT,VA3,NTT Ashburn VA3 Data Center,231924.0,-77.47037644027546,39.01718232920256,building,"Virginia, Loudoun County"
649365764,Virginia,VA,51,Loudoun County,107,Digital Realty,,Digital Realty ACC9,329257.0,-77.46731852528757,39.015466253556106,building,"Virginia, Loudoun County"
650412346,Texas,TX,48,Collin County,85,Flexential,,Flexential Dallas - Plano,266345.0,-96.66641048614594,33.00700226161309,building,"Texas, Collin County"
664938835,Wisconsin,WI,55,Milwaukee County,79,,,Expedient Milwaukee,26099.0,-87.97785780206577,42.86317702172799,building,"Wisconsin, Milwaukee County"
667573133,Virginia,VA,51,Prince William County,153,Amazon IAD85,IAD85,Amazon Web Services,149064.0,-77.54172453948773,38.779381509444576,building,"Virginia, Prince William County"
667796922,Maine,ME,23,Cumberland County,5,FirstLight,,Oxford Networks,55383.0,-69.92315054547124,43.895071082625066,building,"Maine, Cumberland County"
671301768,Ohio,OH,39,Licking County,89,Meta,,Meta New Albany Data Center,663238.0,-82.7503408359755,40.06840826479164,building,"Ohio, Licking County"
671838900,Texas,TX,48,Harris County,201,,,Rice Data Center,25487.0,-95.44332796622496,29.65814636487484,building,"Texas, Harris County"
673145182,Texas,TX,48,Tarrant County,439,Meta,,Facebook Fort Worth Datacenter,435206.0,-97.25507514509351,32.98499366327051,building,"Texas, Tarrant County"
673532692,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,161809.0,-83.13517288858029,40.06115215749759,building,"Ohio, Franklin County"
675108684,Virginia,VA,51,Mecklenburg County,117,Microsoft,,Microsoft Boydton Data Center,11273954.0,-78.37655327186563,36.68537330801872,campus,"Virginia, Mecklenburg County"
688722307,Virginia,VA,51,Henrico County,87,,,Bank of America Data Center,2209960.0,-77.23828608770066,37.49580861055279,campus,"Virginia, Henrico County"
693381106,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD68,Amazon IAD68,181794.0,-77.52095152964785,38.94868695570169,building,"Virginia, Loudoun County"
693381107,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD81,Amazon IAD81,184907.0,-77.52183101959601,38.94838582329719,building,"Virginia, Loudoun County"
693385812,Virginia,VA,51,Loudoun County,107,Google,ARA1,Google,215928.0,-77.52436899775581,38.943153938233976,building,"Virginia, Loudoun County"
693390022,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD120,Amazon IAD120,188334.0,-77.49806149327199,38.95792208165856,building,"Virginia, Loudoun County"
693390023,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD121,Amazon IAD121,154814.0,-77.49778688217901,38.95678305314267,building,"Virginia, Loudoun County"
694493125,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,112036.0,-119.88757256028282,47.23765678799786,building,"Washington, Grant County"
694493126,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,116652.0,-119.88319200604496,47.2376291071034,building,"Washington, Grant County"
694493127,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,157324.0,-119.8832907390664,47.2367207945431,building,"Washington, Grant County"
694493128,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,162608.0,-119.88747588150466,47.23673710269448,building,"Washington, Grant County"
694602725,Washington,WA,53,Grant County,25,,,Vantage WA12,124695.0,-119.81372107907394,47.2539464411043,building,"Washington, Grant County"
697020849,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD-58,Amazon IAD-58,136770.0,-77.44184182852638,38.98627873959049,building,"Virginia, Loudoun County"
697020850,Virginia,VA,51,Loudoun County,107,Amazon Web Services,Amazon IAD-57,Amazon IAD-57,116533.0,-77.44263838662451,38.98699723329166,building,"Virginia, Loudoun County"
697021948,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD64,Amazon IAD64,147547.0,-77.65291934437082,38.81513240657421,building,"Virginia, Prince William County"
697021949,Virginia,VA,51,Prince William County,153,Amazon,,,1278242.0,-77.65269565653945,38.81581597741176,campus,"Virginia, Prince William County"
697413741,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX57/60,Amazon PDX57/60,271590.0,-119.26771376022243,45.913883188873065,building,"Oregon, Umatilla County"
697415321,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX55,Amazon Web Services us-west-2,123601.0,-119.65544902618971,45.841174258389934,building,"Oregon, Morrow County"
697415323,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX56/59,Amazon Web Services us-west-2,263671.0,-119.6300360999594,45.85378606167028,building,"Oregon, Morrow County"
697417726,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX62,Amazon Web Services us-west-2,211981.0,-119.60370922412667,45.84665532541318,building,"Oregon, Morrow County"
700001774,Washington,WA,53,Grant County,25,Microsoft,,Microsoft MWH Data Center,8381023.0,-119.8877101714477,47.23776925892085,campus,"Washington, Grant County"
700431553,Oregon,OR,41,Wasco County,65,Google,,Google Taylor Lake Data Center,1100932.0,-121.20240398131143,45.63852891759571,campus,"Oregon, Wasco County"
701923200,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn 1,164144.0,-77.4501710952684,38.99951534656983,building,"Virginia, Loudoun County"
701923202,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD40,Digital Realty Northern Virginia IAD40,244372.0,-77.46725431679587,39.00645434248416,building,"Virginia, Loudoun County"
701923203,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD39,Digital Realty Northern Virginia IAD39,549223.0,-77.46762344628391,39.0077179647985,building,"Virginia, Loudoun County"
701923204,Virginia,VA,51,Loudoun County,107,Digital Realty,,Digital Realty ACC10,289043.0,-77.46553606881868,39.01270664038011,building,"Virginia, Loudoun County"
701924664,Virginia,VA,51,Loudoun County,107,Vantage,VA12,Vantage VA12,224621.0,-77.43982021083254,39.00065496674865,building,"Virginia, Loudoun County"
701924665,Virginia,VA,51,Loudoun County,107,Vantage Data Centers,VA11,Vantage VA11,127578.0,-77.43766056847713,39.00239460734179,building,"Virginia, Loudoun County"
701924667,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD90,Amazon IAD90,147749.0,-77.41165153795028,38.988603084770965,building,"Virginia, Loudoun County"
701924668,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD91,Amazon IAD91,149486.0,-77.4111191682655,38.98784716047374,building,"Virginia, Loudoun County"
701924669,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD92,Amazon IAD92,149857.0,-77.41047540861862,38.98694260549739,building,"Virginia, Loudoun County"
701929066,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD144,Amazon IAD144,150384.0,-77.42742182982602,38.981642917536455,building,"Virginia, Loudoun County"
701930919,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA8,CyrusOne NVA8,154011.0,-77.41322000920242,39.021167383773054,building,"Virginia, Loudoun County"
701930920,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD98,Amazon IAD98,150826.0,-77.43388565556344,39.02022492908554,building,"Virginia, Loudoun County"
701930921,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD99,Amazon IAD99,150804.0,-77.43402989103284,39.01916893584492,building,"Virginia, Loudoun County"
701930929,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD114,Amazon IAD114,148005.0,-77.45069857065232,39.03549407754048,building,"Virginia, Loudoun County"
701930930,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD115,Amazon IAD115,146333.0,-77.44979480828682,39.036294021450345,building,"Virginia, Loudoun County"
701931819,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD65,Amazon IAD65,149859.0,-77.49440871101989,38.91699054054754,building,"Virginia, Loudoun County"
701931820,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD150,Amazon IAD150,213595.0,-77.47725088518797,38.91607635389445,building,"Virginia, Loudoun County"
706081342,New Mexico,NM,35,Bernalillo County,1,,,725,43011.0,-106.5421751246662,35.04834871785767,building,"New Mexico, Bernalillo County"
706725650,Virginia,VA,51,Loudoun County,107,,,True North Data Center,1710747.0,-77.53931759776646,39.04318859567258,campus,"Virginia, Loudoun County"
706726088,Virginia,VA,51,Loudoun County,107,Google,,Stonewall Creek Business Park,1292158.0,-77.53939916591042,39.05143204976116,campus,"Virginia, Loudoun County"
706759844,Oregon,OR,41,Crook County,13,Apple,,Apple Prineville Datacenter,344665.0,-120.87021590519326,44.28727726878122,building,"Oregon, Crook County"
706759845,Oregon,OR,41,Crook County,13,Meta,,"Meta Prineville Data Center, phase 3",328376.0,-120.88151890467708,44.29368315614664,building,"Oregon, Crook County"
706776322,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX80,Amazon PDX80,215703.0,-119.36661621765712,45.79780879526037,building,"Oregon, Umatilla County"
708155014,Virginia,VA,51,Henrico County,87,Quality Technology Services,,QTS Richmond Data Center,3801096.0,-77.24588647315302,37.48900065235947,campus,"Virginia, Henrico County"
708931343,Tennessee,TN,47,Montgomery County,125,Google LLC,,Google Montgomery Data Center,26597517.0,-87.26001415580318,36.62857908968418,campus,"Tennessee, Montgomery County"
710070925,Virginia,VA,51,Loudoun County,107,Google,,Google Data Center,140634.0,-77.53957659001316,39.05264058118304,building,"Virginia, Loudoun County"
711811006,Wyoming,WY,56,Laramie County,21,University Corporation for Atmospheric Research,,,571755.0,-104.89703157236752,41.128699837871046,campus,"Wyoming, Laramie County"
713410334,Georgia,GA,13,Douglas County,97,,ATL1,Centersquare Atlanta ATL1,249314.0,-84.58121647346032,33.74422840992556,building,"Georgia, Douglas County"
713428715,Illinois,IL,17,Cook County,31,Digital Realty,CH3,Digital Realty CH3,348220.0,-87.96490377244766,41.99439647260606,building,"Illinois, Cook County"
713433204,Illinois,IL,17,Cook County,31,Digital Realty,CH2,Digital Realty CH2,302974.0,-87.95773561339536,41.99446382316948,building,"Illinois, Cook County"
714120969,Texas,TX,48,Collin County,85,,DFW3,DataBank Plano Data Center,375691.0,-96.81513069944252,33.08756902002125,campus,"Texas, Collin County"
714139865,New Jersey,NJ,34,Hudson County,17,Equinix,,Equinix Secaucus NY6,70938.0,-74.07270033730752,40.77751886890039,building,"New Jersey, Hudson County"
714622339,Virginia,VA,51,Loudoun County,107,Google,,Google Data Center,2143143.0,-77.52625036711285,38.94277143488421,campus,"Virginia, Loudoun County"
714622340,Virginia,VA,51,Loudoun County,107,,,Amazon Fadeley III,1654964.0,-77.5215991553083,38.94833223285257,campus,"Virginia, Loudoun County"
714776107,Texas,TX,48,Harris County,201,Skybox,,Skybox Houston One,344540.0,-95.7554503307746,29.80286842346413,campus,"Texas, Harris County"
714889192,Alabama,AL,1,Jackson County,71,Google LLC,,Google Jackson County Data Center,7582142.0,-85.74826082398661,34.91433370914624,campus,"Alabama, Jackson County"
714941629,Nebraska,NE,31,Sarpy County,153,Meta,,Facebook Data Center,5866888.0,-96.1437404557468,41.12178687086429,campus,"Nebraska, Sarpy County"
714943309,New Jersey,NJ,34,Somerset County,35,PSE&G,,PSE&G Delivery Emergency Response Center,85030.0,-74.51939325696017,40.57989412652374,building,"New Jersey, Somerset County"
715098032,North Carolina,NC,37,Cleveland County,45,,,T5 Charlotte Campus,379990.0,-81.3950094307914,35.25044990396285,campus,"North Carolina, Cleveland County"
718465287,Minnesota,MN,27,Olmsted County,109,,,Epic / Mayo Data Center,48317.0,-92.52212055150672,44.07081644375691,building,"Minnesota, Olmsted County"
723117951,Ohio,OH,39,Franklin County,49,,NAL01,STACK New Albany,563283.0,-82.8007477594743,40.106353701609386,campus,"Ohio, Franklin County"
729192992,Oregon,OR,41,Washington County,67,Quality Technology Services,,QTS Data Center Bld 1,157854.0,-122.92783045218712,45.5587671541041,building,"Oregon, Washington County"
729696933,Utah,UT,49,Salt Lake County,35,Flexential,,Flexential Salt Lake City - Downtown,63362.0,-111.9548376637448,40.75630658141078,building,"Utah, Salt Lake County"
733721782,Oregon,OR,41,Marion County,47,State of Oregon,,Oregon State Data Center,46536.0,-123.00186141171868,44.92654909196885,building,"Oregon, Marion County"
734323663,Oregon,OR,41,Washington County,67,Digital Realty,,Digital Realty PDX11 Data Center,283056.0,-122.91685270250116,45.56799342826787,building,"Oregon, Washington County"
741629998,Florida,FL,12,Broward County,11,Flexential,,Flexential Fort Lauderdale,73580.0,-80.1932966507533,26.19008571894419,building,"Florida, Broward County"
744491691,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD145,Amazon IAD145,103663.0,-77.42462548735712,38.98255213281915,building,"Virginia, Loudoun County"
746278786,Nevada,NV,32,Clark County,3,Flexential,,Flexential Las Vegas - North,110728.0,-115.10126087457564,36.24816478211208,building,"Nevada, Clark County"
756778306,New Mexico,NM,35,Valencia County,61,Meta,2,Meta,543736.0,-106.78034710972685,34.83004000903251,building,"New Mexico, Valencia County"
758278314,North Carolina,NC,37,Wake County,183,,,iGLASS Networks,8134.0,-78.7839857849851,35.76675058444294,building,"North Carolina, Wake County"
758580536,New Jersey,NJ,34,Somerset County,35,,,Vital Records,7942.0,-74.68281624993381,40.52807180013584,building,"New Jersey, Somerset County"
761185667,New Jersey,NJ,34,Somerset County,35,,,Verizon Wireless NE Headquarters,156691.0,-74.70559634852465,40.555692492579,building,"New Jersey, Somerset County"
762116506,Virginia,VA,51,Henrico County,87,Meta,,Meta Henrico Data Center,588189.0,-77.23731114669016,37.483928208517945,building,"Virginia, Henrico County"
772827597,Oregon,OR,41,Crook County,13,Meta,,Meta Prineville Data Center,630160.0,-120.879434601439,44.29909531760913,building,"Oregon, Crook County"
772827601,Oregon,OR,41,Crook County,13,Meta,,Meta Prineville Data Center,622980.0,-120.88988386659982,44.30125484226488,building,"Oregon, Crook County"
